"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag","roads"
"2268","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,112.132,67.92,9.917,5.375,14.853,"1.242"
"2269","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,112.132,67.92,9.917,5.375,14.853,"1.242"
"2270","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,112.132,67.92,9.917,5.375,14.853,"1.242"
"2271","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,NA,NA,NA,NA,NA,NA
"2272","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,NA,NA,NA,NA,NA,NA
"2273","NEWS04-1303",44.9603277,-68.99696306,"8","Year2008",247.6999969,0.00214777584756374,-0.00686748843350352,-0.00537808559153089,-0.00721203000753505,6.1,1062,NA,NA,NA,NA,NA,NA
"2274","NEWS04-1410",45.45344,-68.09774,"8","Year2004",18.48,1.66875571323839,-0.741588325926705,-0.548439081061802,-0.777329616123298,4.9,1099,134,92.58,3.67,0.08,3.2,"0.39"
"2275","NEWS04-1702",44.2811,-72.4543,"5","Year2004",413.19,-7.99851234136008,196.786928633756,21.9553181976916,66.37654338837,5,1035,204,81.01,3.62,1.19,12.81,"1.27"
"2276","NEWS04-1702",44.2811,-72.4543,"5","Year2004",413.19,-7.99851234136008,196.786928633756,21.9553181976916,66.37654338837,5,1035,204,81.01,3.62,1.19,12.81,"1.27"
"2277","NEWS04-1702",44.28115936,-72.45384929,"5","Year2008",431.0079956,-0.684813026079891,4.37452793843539,-0.370903359326348,-0.54936957638033,5,1035,422.513,80.12,1.737,4.235,9.668,"1.163"
"2278","NEWS04-1702",44.28115936,-72.45384929,"5","Year2008",431.0079956,-0.684813026079891,4.37452793843539,-0.370903359326348,-0.54936957638033,5,1035,422.513,80.12,1.737,4.235,9.668,"1.163"
"2279","NEWS04-1801",44.5808,-72.0714,"5","Year2004",78.54,-2.49436290377513,69.4676575195906,5.19237627498912,-6.30849453970641,4.4,1074,227,83.06,4.17,2.23,9.12,"1.39"
"2280","NEWS04-1801",44.5808,-72.0714,"5","Year2004",78.54,-2.49436290377513,69.4676575195906,5.19237627498912,-6.30849453970641,4.4,1074,227,83.06,4.17,2.23,9.12,"1.39"
"2281","NEWS04-1801",44.58082,-72.07137,"5","Year2004",78.54,-2.49436290377513,69.4676575195906,5.19237627498912,-6.30849453970641,4.4,1074,227,83.06,4.17,2.23,9.12,"1.39"
"2282","NEWS04-1801",44.58082,-72.07137,"5","Year2004",78.54,-2.49436290377513,69.4676575195906,5.19237627498912,-6.30849453970641,4.4,1074,227,83.06,4.17,2.23,9.12,"1.39"
"2283","NEWS04-1901",44.89177673,-70.38442132,"5","Year2008",107.5719986,-0.140121357747493,-0.089068078031767,-0.154132896524425,-0.213097078803118,3.6,1115,641.45,84.526,1.2,0.462,0.239,"0.351"
"2284","NEWS04-1901",44.89177673,-70.38442132,"5","Year2008",107.5719986,-0.140121357747493,-0.089068078031767,-0.154132896524425,-0.213097078803118,3.6,1115,641.45,84.526,1.2,0.462,0.239,"0.351"
"2285","NEWS04-1901",44.89172,-70.38491,"5","Year2004",14.53,-1.36680149883786,-0.370719377592867,-0.673315108875934,2.80099085292388,3.6,1115,368,97.46,0.62,0,1.51,"0.43"
"2286","NEWS04-1901",44.89172,-70.38491,"5","Year2004",14.53,-1.36680149883786,-0.370719377592867,-0.673315108875934,2.80099085292388,3.6,1115,368,97.46,0.62,0,1.51,"0.43"
"2287","NEWS04-1903",44.5631,-70.8574,"5","Year2004",47.31,-2.21801301023782,-0.402356819314487,-3.47849506612483,-6.08005860297449,3.6,1178,248,98.08,0.42,0.03,1.16,"0.19"
"2288","NEWS04-2002",44.9834071,-69.55645391,"8","Year2008",117.5999985,-0.00147329590930987,-0.00360700313776102,-0.00325288802093455,-0.00361671237274796,5.6,1067,240.811,82.655,5.244,2.574,2.902,"1.152"
"2289","NEWS04-2002",44.9834071,-69.55645391,"8","Year2008",117.5999985,-0.00147329590930987,-0.00360700313776102,-0.00325288802093455,-0.00361671237274796,5.6,1067,240.811,82.655,5.244,2.574,2.902,"1.152"
"2290","NEWS04-2002",44.98335,-69.55696,"8","Year2004",114.85,3.7525703627364,-4.44899876506328,-3.90072670079088,-4.89901077803699,5.6,1067,97,89.14,3.38,0.04,7.38,"0.81"
"2291","NEWS04-2002",44.98335,-69.55696,"8","Year2004",114.85,3.7525703627364,-4.44899876506328,-3.90072670079088,-4.89901077803699,5.6,1067,97,89.14,3.38,0.04,7.38,"0.81"
"2292","NEWS04-2101",44.77489,-68.39244,"8","Year2004",28.58,2.17889777033535,-1.25296472145866,-0.876143237746867,-1.16830494298173,6.3,1147,36,95.82,1.68,0.12,0,"0.1"
"2293","NEWS04-2301",43.946,-72.7115,"5","Year2004",111.36,-11.0142877416855,95.6552947640034,0.344025558726422,-12.5225303376418,5.1,1122,220,91.29,2.29,0.19,5.42,"0.73"
"2294","NEWS04-2301",43.946,-72.7115,"5","Year2004",111.36,-11.0142877416855,95.6552947640034,0.344025558726422,-12.5225303376418,5.1,1122,220,91.29,2.29,0.19,5.42,"0.73"
"2295","NEWS04-2301",43.94606478,-72.71105066,"5","Year2008",120.1190033,-0.226468763042779,1.83014210690109,-0.0911473723378984,-0.23513107983318,5.1,1122,509.48,89.914,0.625,2.427,3.098,"0.683"
"2296","NEWS04-2301",43.94606478,-72.71105066,"5","Year2008",120.1190033,-0.226468763042779,1.83014210690109,-0.0911473723378984,-0.23513107983318,5.1,1122,509.48,89.914,0.625,2.427,3.098,"0.683"
"2297","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,657.834,97.055,0.084,1.507,1.308,"0.439"
"2298","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,657.834,97.055,0.084,1.507,1.308,"0.439"
"2299","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,657.834,97.055,0.084,1.507,1.308,"0.439"
"2300","NEWS04-2302",44.214156,-72.965909,"5","Year2004",11.81,-1.26811223789181,3.01321118332537,-0.912118769881254,-1.51776563308241,4.6,1152,353,95.05,2.14,0.2,2.02,"0.45"
"2301","NEWS04-2302",44.214156,-72.965909,"5","Year2004",11.81,-1.26811223789181,3.01321118332537,-0.912118769881254,-1.51776563308241,4.6,1152,353,95.05,2.14,0.2,2.02,"0.45"
"2302","NEWS04-2302",44.214156,-72.965909,"5","Year2004",11.81,-1.26811223789181,3.01321118332537,-0.912118769881254,-1.51776563308241,4.6,1152,353,95.05,2.14,0.2,2.02,"0.45"
"2303","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,NA,NA,NA,NA,NA,NA
"2304","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,NA,NA,NA,NA,NA,NA
"2305","NEWS04-2302",44.21421333,-72.96547209,"5","Year2008",11.7670002,-0.0204045621585461,0.136716233882664,-0.0104752514744791,-0.0215232339055139,4.6,1152,NA,NA,NA,NA,NA,NA
"2306","NEWS04-2401",43.6961,-71.9818,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2307","NEWS04-2401",43.6961,-71.9818,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2308","NEWS04-2401",43.6961,-71.9818,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2309","NEWS04-2401",43.6961,-71.9818,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2310","NEWS04-2401",43.696105,-71.981829,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2311","NEWS04-2401",43.696105,-71.981829,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2312","NEWS04-2401",43.696105,-71.981829,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2313","NEWS04-2401",43.696105,-71.981829,"5","Year2004",25.46,0.246426733719387,8.87770427836866,1.1640767127567,0.408999926103705,5.3,1094,329,90.68,3.8,0.18,4.02,"0.95"
"2314","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,454.505,90.963,1.762,1.395,2.072,"0.777"
"2315","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,454.505,90.963,1.762,1.395,2.072,"0.777"
"2316","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,454.505,90.963,1.762,1.395,2.072,"0.777"
"2317","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,454.505,90.963,1.762,1.395,2.072,"0.777"
"2318","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,NA,NA,NA,NA,NA,NA
"2319","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,NA,NA,NA,NA,NA,NA
"2320","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,NA,NA,NA,NA,NA,NA
"2321","NEWS04-2401",43.69617203,-71.98132823,"5","Year2008",25.29179955,-0.0246955540499542,-0.0132655309481034,-0.0285194253107884,-0.0165943298735543,5.3,1094,NA,NA,NA,NA,NA,NA
"2322","NEWS04-2502",43.7479,-71.1469,"5","Year2004",79.59,-2.33512257273962,12.1839870320508,1.67197162975436,0,6.4,1200,143,89.62,4.42,0.78,2.73,"1.27"
"2323","NEWS04-2805",43.2611,-73.0884,"5","Year2004",26.31,-3.02401462880461,41.8428129427754,1.46303541757956,-3.3812374095172,5.9,1204,299,87.26,1.11,0.18,11.41,"0.67"
"2324","NEWS04-2907",43.1519,-72.3491,"5","Year2004",32.01,-2.79809825056135,16.8785751584849,-0.415333011550807,-3.59955276677366,6.8,1068,157,84.97,3.56,0.9,10.52,"1.74"
"2325","NEWS04-3004",43.3365,-70.9967,"8","Year2004",225.55,0.528617153188559,5.28419723812952,-2.83722377775644,-6.14675017237063,7.3,1169,70,81.15,9.39,2.76,6.07,"1.46"
"2326","NEWS04-3004",43.3365,-70.9967,"8","Year2004",225.55,0.528617153188559,5.28419723812952,-2.83722377775644,-6.14675017237063,7.3,1169,70,81.15,9.39,2.76,6.07,"1.46"
"2327","NEWS04-3004",43.33658121,-70.99620828,"8","Year2008",149.3910065,-0.00115244735416194,-0.0037707941127184,-0.00325840248119702,-0.00357941629352916,7.3,1169,187.567,72.149,3.946,9.106,4.314,"1.496"
"2328","NEWS04-3004",43.33658121,-70.99620828,"8","Year2008",149.3910065,-0.00115244735416194,-0.0037707941127184,-0.00325840248119702,-0.00357941629352916,7.3,1169,187.567,72.149,3.946,9.106,4.314,"1.496"
"2329","NEWS04-3102",43.43990417,-70.55629768,"8","Year2008",63.53590012,0.00117632430550777,-0.0016578153237686,-0.00121194203384564,-0.00167004440649873,8.1,1155,73.651,68.958,9.42,6.891,9.75,"1.697"
"2330","NEWS04-3102",43.43990417,-70.55629768,"8","Year2008",63.53590012,0.00117632430550777,-0.0016578153237686,-0.00121194203384564,-0.00167004440649873,8.1,1155,73.651,68.958,9.42,6.891,9.75,"1.697"
"2331","NEWS04-3102",43.43982,-70.5568,"8","Year2004",69.26,8.94687926661879,-0.771149425023401,-1.09065195645911,-1.9285248711945,8.1,1155,21,83.17,3.73,2.16,10.69,"1.37"
"2332","NEWS04-3102",43.43982,-70.5568,"8","Year2004",69.26,8.94687926661879,-0.771149425023401,-1.09065195645911,-1.9285248711945,8.1,1155,21,83.17,3.73,2.16,10.69,"1.37"
"2333","NEWS04-3206",42.5346,-72.5282,"8","Year2004",62.76,-0.475877447123051,0.451293879147574,-1.47659471033699,-2.45398424083995,7.8,1135,66,82.83,5.89,5.33,4.15,"1.58"
"2334","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,NA,NA,NA,NA,NA,NA
"2335","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,NA,NA,NA,NA,NA,NA
"2336","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,NA,NA,NA,NA,NA,NA
"2337","NEWS04-3303",42.911,-71.9962,"5","Year2004",70.89,0.343071310945942,-10.24925541451,1.62060876212338,-1.13880615716778,7,1134,289,83.84,3.42,0.82,3.44,"1.17"
"2338","NEWS04-3303",42.911,-71.9962,"5","Year2004",70.89,0.343071310945942,-10.24925541451,1.62060876212338,-1.13880615716778,7,1134,289,83.84,3.42,0.82,3.44,"1.17"
"2339","NEWS04-3303",42.911,-71.9962,"5","Year2004",70.89,0.343071310945942,-10.24925541451,1.62060876212338,-1.13880615716778,7,1134,289,83.84,3.42,0.82,3.44,"1.17"
"2340","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,406.797,80.643,5.262,2.989,2.041,"1.44"
"2341","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,406.797,80.643,5.262,2.989,2.041,"1.44"
"2342","NEWS04-3303",42.91108257,-71.99572499,"5","Year2008",65.97650146,-0.0764958735360638,-0.127348248612902,-0.0711797521152008,-0.0174184044725104,7,1134,406.797,80.643,5.262,2.989,2.041,"1.44"
"2343","NEWS04-3406",42.8474,-71.3463,"8","Year2004",78.7,0.900538580552894,2.11761759160038,-0.42899041558008,-2.70425489738157,8.1,1062,64,53.26,2.4,35.16,6.48,"3.53"
"2344","NEWS04-3504",41.8804,-73.3305,"5","Year2004",7.82,0.0118264990284122,9.84298643842351,1.79255357666716,5.40181913399969,7.3,1246,307,61.68,8.46,0.2,29.5,"1.45"
"2345","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2346","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2347","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2348","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2349","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,NA,NA,NA,NA,NA,NA
"2350","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,NA,NA,NA,NA,NA,NA
"2351","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,NA,NA,NA,NA,NA,NA
"2352","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,NA,NA,NA,NA,NA,NA
"2353","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2354","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2355","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2356","NEWS04-3603",41.9508,-72.3036,"8","Year2004",133.77,1.62289677760741,-1.86176470158425,-2.80451802815694,-4.4380445048576,8.3,1219,154,74.25,8.93,6.64,9.66,"1.76"
"2357","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,234.463,75.309,9.006,8.413,4.102,"1.97"
"2358","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,234.463,75.309,9.006,8.413,4.102,"1.97"
"2359","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,234.463,75.309,9.006,8.413,4.102,"1.97"
"2360","NEWS04-3603",41.95089654,-72.30312457,"8","Year2008",136.3800049,-0.00151499024248785,-0.00365700678774675,-0.00330452846322462,-0.00387132773459919,8.3,1219,234.463,75.309,9.006,8.413,4.102,"1.97"
"2361","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,NA,NA,NA,NA,NA,NA
"2362","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,NA,NA,NA,NA,NA,NA
"2363","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,NA,NA,NA,NA,NA,NA
"2364","NEWS04-3701",42.0904,-71.2981,"8","Year2004",2.37,0.0571789127974637,0.0335345895826214,-0.0168937775815868,0.096881830471193,9.4,1189,53,70.48,7.49,13.01,7.56,"3"
"2365","NEWS04-3701",42.0904,-71.2981,"8","Year2004",2.37,0.0571789127974637,0.0335345895826214,-0.0168937775815868,0.096881830471193,9.4,1189,53,70.48,7.49,13.01,7.56,"3"
"2366","NEWS04-3701",42.0904,-71.2981,"8","Year2004",2.37,0.0571789127974637,0.0335345895826214,-0.0168937775815868,0.096881830471193,9.4,1189,53,70.48,7.49,13.01,7.56,"3"
"2367","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,72.102,51.169,10.517,24.816,4.674,"3.918"
"2368","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,72.102,51.169,10.517,24.816,4.674,"3.918"
"2369","NEWS04-3701",42.09049853,-71.29759953,"8","Year2008",2.94295001,4.55872332885737e-05,-4.72367382847079e-05,-3.70255996481784e-05,-4.05258183916204e-05,9.4,1189,72.102,51.169,10.517,24.816,4.674,"3.918"
"2370","NEWS04-3802",42.1285,-70.8737,"8","Year2004",7.29,0.0241206090007095,0.938502266872843,0.113778271202868,-0.228901319874976,9.8,1198,24,58.09,5.91,29.18,6.72,"5.33"
"2371","NEWS04-3901",41.324,-73.4411,"8","Year2004",22.99,-0.180660548998627,-0.490615893576889,-0.613734572687431,-0.69463081642004,9.8,1230,128,86.39,5.25,4.31,3.95,"2.91"
"2372","NEWS04-4003",41.6369,-72.8683,"8","Year2004",10.21,-0.11119937136421,0.788650876112899,-0.0242595596495078,-0.332685084700657,9.4,1233,51,41.24,5.36,31.36,21.86,"3.65"
"2373","NEWS04-4104",41.5979,-72.1953,"8","Year2004",24.54,0.148859560897383,6.71693862808247,1.57547229792959,-0.363462379955219,9.2,1243,68,52.72,7.59,2.69,35.98,"1.58"
"2374","NEWS04-4201",41.5589,-71.1295,"8","Year2004",29.02,2.33246675054837,0.464473898377598,-0.124386208704734,0.361045221829355,10.3,1178,6,71.17,9.4,5.39,14.01,"2.33"
"2375","NEWS04-4201",41.5589,-71.1295,"8","Year2004",29.02,2.33246675054837,0.464473898377598,-0.124386208704734,0.361045221829355,10.3,1178,6,71.17,9.4,5.39,14.01,"2.33"
"2376","NEWS04-4201",41.5589,-71.1295,"8","Year2004",29.02,2.33246675054837,0.464473898377598,-0.124386208704734,0.361045221829355,10.3,1178,6,71.17,9.4,5.39,14.01,"2.33"
"2377","NEWS04-4201",41.55900329,-71.12898825,"8","Year2008",89.41829681,0.00542734446651753,-0.00227426760976389,-0.00121717920592565,-0.00107200003919573,10.3,1178,49.18,36.135,14.854,25.297,3.675,"3.935"
"2378","NEWS04-4201",41.55900329,-71.12898825,"8","Year2008",89.41829681,0.00542734446651753,-0.00227426760976389,-0.00121717920592565,-0.00107200003919573,10.3,1178,49.18,36.135,14.854,25.297,3.675,"3.935"
"2379","NEWS04-4201",41.55900329,-71.12898825,"8","Year2008",89.41829681,0.00542734446651753,-0.00227426760976389,-0.00121717920592565,-0.00107200003919573,10.3,1178,49.18,36.135,14.854,25.297,3.675,"3.935"
"2380","NEWS04-4201",41.55900329,-71.12898825,"8","Year2008",89.41829681,0.00542734446651753,-0.00227426760976389,-0.00121717920592565,-0.00107200003919573,10.3,1178,NA,NA,NA,NA,NA,NA
"2381","NEWS04-4201",41.55900329,-71.12898825,"8","Year2008",89.41829681,0.00542734446651753,-0.00227426760976389,-0.00121717920592565,-0.00107200003919573,10.3,1178,NA,NA,NA,NA,NA,NA
