"","siteid","lat","long","ecoreg","era","area","doc","no3","tn","tp","temp","precip","elev","forest","wetland","ag","urban"
"2888","NLA06608-0354",42.51316899,-71.80704144,"8","Year2007",1.146197106,2.29,0.005,0.188,5,8,1144,255.8,72.8,0,0,7.2
"2889","NLA06608-0356",36.5624187,-104.5942811,"9","Year2007",54.02694497,9.47,0.005,2.897,167,9.6,360,1831,0.7,2.2,7.1,0.7
"2890","NLA06608-0357",42.31302099,-73.13713927,"5","Year2012",5.6259,5.25,0.003,0.395,15,6.7,1214,536.84,82.786755,3.087506,0,2.495601
"2891","NLA06608-0357",42.31280493,-73.13778739,"5","Year2007",5.5593,4.39,0.005,0.276,14,6.7,1214,536.84,82.4,3.3,0,2.6
"2892","NLA06608-0358",44.84025867,-71.13479653,"5","Year2007",5.291290711,5.45,0.005,0.209,7,3.4,1063,444.3,88.9,5.9,0,0
"2893","NLA06608-0358",44.84033593,-71.13438995,"5","Year2012",5.298288245,6.83,0.004,0.388,20,3.4,1063,444.3,89.175871,5.641461,0,0
"2894","NLA06608-0359",45.40861219,-96.62584248,"9","Year2012",3057.125309,9.16,0.002,1.364,152,6.4,560,294.63,2.321448,5.933447,65.859437,4.708516
"2895","NLA06608-0359",45.40860134,-96.62636247,"9","Year2007",2844.916568,9.9,0.181,1.296,191,6.4,560,294.63,2.1,5.9,67.3,4.8
"2896","NLA06608-0361",35.02063348,-81.04741516,"8","Year2007",7818.128729,2.32,0.033,0.171,19,15.5,1188,161.62,56.3,0.4,19.2,16
"2897","NLA06608-0363",41.94278644,-85.31406375,"8","Year2012",381.9186481,5.63,0,0.79,38,8.8,902,258.64,9.086796,15.170111,64.607238,6.911187
"2898","NLA06608-0363",41.93460679,-85.33088977,"8","Year2007",375.431381,5.3,0.005,0.567,18,8.8,902,258.64,8.5,15.5,64.7,6.5
"2899","NLA06608-0366",46.94267011,-95.26723865,"5","Year2007",85.47353351,3.59,0.259,0.601,14,3.6,669,447.74,42.2,3.8,42.2,3.4
"2900","NLA06608-0367",41.36496934,-81.22089462,"8","Year2007",93.74916301,4.66,0.005,2.157,54,8.9,1033,337,42.7,0.9,30.2,12.4
"2901","NLA06608-0369",44.58635561,-72.31186438,"5","Year2007",18.03217055,2.67,0.05,0.163,1,4.2,1122,426.96,57.1,1.8,15.4,4.8
"2902","NLA06608-0372",38.4638561,-105.0515471,"9","Year2007",22.05176047,3.26,0.005,0.229,16,10.5,349,1672,33.3,0,0.7,4.7
"2903","NLA06608-0373",34.25648145,-117.1853787,"11","Year2007",17.20703067,3.18,0.005,0.104,1,13.6,642,1559.92,46.4,0.2,0,37.6
"2904","NLA06608-0376",36.38379515,-96.26625326,"9","Year2012",913.1282013,4.55,0.1,0.56,5,15.1,965,217.74,32.340247,0.001084,4.931198,4.355296
"2905","NLA06608-0376",36.30884018,-96.12859695,"9","Year2007",911.8233935,5.62,0.005,0.324,6,15.1,980,217.74,32.4,0,5,4.3
"2906","NLA06608-0377",40.86340465,-76.77414252,"8","Year2007",0.067819939,4.63,0.005,0.85,46,9.7,1032,135.37,7.4,0,0,2.9
"2907","NLA06608-0378",47.55716773,-112.4475051,"9","Year2007",278.0809006,2.54,0.005,0.223,9,5.6,364,1264,19.1,0.7,3.1,0
"2908","NLA06608-0378",47.55763659,-112.4485198,"9","Year2012",278.1556172,3.31,0.002,0.216,29,5.6,364,1264,19.186128,0.727735,3.001543,0
"2909","NLA06608-0384",48.71606442,-103.1433201,"9","Year2007",0.70941871,51.51,0.005,4.291,68,3.3,383,672.26,0.1,0.7,0,0
"2910","NLA06608-0385",48.24309476,-112.86716,"9","Year2012",22.53900265,18.96,0,1.62,42,3.4,533,1469.29,51.34196,0.087867,1.246106,0
"2911","NLA06608-0385",48.24355,-112.8672712,"9","Year2007",23.03319588,25.52,0.005,1.834,51,3.4,533,1469.29,51.8,0.1,1.9,0
"2912","NLA06608-0386",40.49157546,-78.46066192,"8","Year2007",32.57822865,1.39,0.35,0.475,9,9.3,1010,409.84,87.6,0,2.7,6.1
"2913","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2914","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2915","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2916","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2917","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2918","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2919","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2920","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2921","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2922","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2923","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2924","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.35,0.002,0.07,13,12.4,1319,390.75,86.996434,0,0,3.178818
"2925","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2926","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2927","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2928","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2929","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2930","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0,0.049,49,12.4,1319,390.75,86.9,0,0,3.1
"2931","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2932","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2933","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2934","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2935","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2936","NLA06608-0388",36.67911865,-83.71182785,"8","Year2012",11.86646149,1.09,0.02,0.136,16,12.4,1319,390.75,86.996434,0,0,3.178818
"2937","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2938","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2939","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2940","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2941","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2942","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2943","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2944","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2945","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2946","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2947","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2948","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2949","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2950","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2951","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2952","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2953","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2954","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.35,0.005,0.085,3,12.4,1319,390.75,86.9,0,0,3.1
"2955","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2956","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2957","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2958","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2959","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2960","NLA06608-0388",36.68164988,-83.70494798,"8","Year2007",11.81207192,1.45,0.005,0.035,1,12.4,1319,390.75,86.9,0,0,3.1
"2961","NLA06608-0393",37.89444471,-120.5721188,"11","Year2007",2539.357088,1.75,0.005,0.101,8,15.5,580,155.75,56.5,0.1,0.1,1.6
"2962","NLA06608-0395",33.09780391,-86.48006432,"8","Year2007",23343.85153,4.04,0.005,0.231,13,16.6,1431,117.88,62.3,1.2,17,10.2
"2963","NLA06608-0399",42.42304224,-83.99670111,"8","Year2007",190.9804416,14.26,0.005,0.586,13,8.5,798,268.4,25.1,23.4,38.6,7.1
"2964","NLA06608-0401",47.17784258,-68.23140034,"8","Year2007",224.0750265,4.39,0.005,0.279,10,3.2,1011,177.26,49.2,8.3,21.7,3.1
"2965","NLA06608-0401",47.17249324,-68.24525882,"8","Year2012",229.1834748,3.7,0.05,0.3,9,3.2,1011,177.26,49.678172,8.298022,21.449581,3.116568
"2966","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2967","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2968","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2969","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2970","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2971","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2972","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2973","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2974","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2975","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2976","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2977","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2978","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2979","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2980","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2981","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2982","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2983","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2984","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2985","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2986","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2987","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2988","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2989","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.81,0.005,1.027,96,10.8,1601,85.81,54.6,2.2,0,17
"2990","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2991","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2992","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2993","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2994","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2995","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,8.43,0.005,2.287,176,10.8,1601,85.81,54.6,2.2,0,17
"2996","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2997","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2998","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"2999","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"3000","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"3001","NLA06608-0402",42.88974892,-124.0780934,"7","Year2007",0.642693828,3.94,0,1.523,154,10.8,1601,85.81,54.6,2.2,0,17
"3002","NLA06608-0403",47.39595432,-94.56183848,"5","Year2007",2730.420858,5.64,0.005,0.485,20,3.4,657,396.79,61.9,10.7,9.8,3.8
"3003","NLA06608-0405",41.97137282,-75.87948445,"8","Year2007",3.55255085,3.31,0.005,0.458,16,7.2,1023,408.87,84.7,0.4,9.2,1.8
"3004","NLA06608-0405",41.97143708,-75.87981792,"8","Year2012",3.506200681,3.11,0.04,0.25,11,7.2,1023,408.87,85.55299,0.641519,8.262766,1.437003
"3005","NLA06608-0406",45.18038118,-121.7044304,"6","Year2007",22.69871004,2.34,0.005,0.172,4,5.5,2043,1072.83,78,0.1,0,0.8
"3006","NLA06608-0407",45.09335555,-97.75438416,"9","Year2007",0.970677055,26.01,0.102,2.872,762,5.9,526,535.5,0,4.8,32.7,0.9
"3007","NLA06608-0408",34.36882178,-97.28183273,"9","Year2007",33.16882255,2.29,0.005,0.27,15,16.2,926,319.4,6.9,0,0,0.2
"3008","NLA06608-0413",36.56057181,-77.7454141,"8","Year2007",6.940415637,7.34,0.005,0.581,106,14.3,1126,65.65,57.9,0.7,30.8,5.5
"3009","NLA06608-0414",46.13180055,-91.61045649,"5","Year2007",4.252180296,27.44,0.005,1.296,40,4.5,751,368.16,61.7,32.9,0,2.4
"3010","NLA06608-0418",42.76982559,-71.9999278,"5","Year2007",2.211010459,3.34,0.005,0.296,8,6.8,1166,365.37,59.1,2,2.2,4.9
"3011","NLA06608-0421",43.09504296,-73.76674325,"8","Year2007",12.49866165,2.6,0.269,0.537,9,8,1012,86.43,41.1,26.4,6.6,22.1
"3012","NLA06608-0425",38.60046835,-111.841172,"6","Year2012",174.6748054,4.39,0.019,0.44,80,3.9,392,2132,56.541117,0.344188,0.609027,1.329349
"3013","NLA06608-0425",38.60231182,-111.8406157,"6","Year2007",174.6328042,7,0.076,1.433,234,3.9,392,2132,56.5,0.3,0.6,1.4
"3014","NLA06608-0426",43.8382238,-85.07388127,"5","Year2007",7.085521907,6.2,0.005,0.574,5,6.7,798,319.89,38.3,15.7,1,8.7
"3015","NLA06608-0432",34.7222327,-90.07422849,"8","Year2012",2594.469059,2.99,0,0.554,212,16,1342,65.5,25.062553,6.924923,40.482047,7.472942
"3016","NLA06608-0432",34.72092203,-90.07170002,"8","Year2007",2570.762187,3.88,0.22,0.644,218,16,1342,65.5,24.8,6.9,41.5,7.4
"3017","NLA06608-0433",44.52251138,-73.29262702,"8","Year2007",18844.17595,2.77,0.187,0.422,7,7,831,28.84,61,5.5,14.2,5.2
"3018","NLA06608-0433",44.67386066,-73.36140792,"8","Year2012",21263.76919,3.17,0.038,0.343,20,6.8,793,28.85,59.613789,5.176937,14.318104,4.904113
"3019","NLA06608-0435",45.16826567,-90.69813817,"5","Year2007",45.73855548,17.78,0.057,1.824,78,5,817,383.09,70.3,19.2,1.5,2
"3020","NLA06608-0436",34.45197764,-92.9382529,"8","Year2007",4000.763172,3.12,0.005,0.398,29,16.2,1400,91.08,76.8,0.4,9.9,5.7
"3021","NLA06608-0439",45.6434979,-99.23111059,"9","Year2007",8.996990048,66.98,0.005,19.2,1056,5.6,471,594.19,0.1,0.5,31.7,2.6
"3022","NLA06608-0440",36.23894258,-97.34810228,"9","Year2007",41.47348549,4.85,0.273,0.853,182,15.1,843,329.73,2.6,0,37.8,6
"3023","NLA06608-0442",48.28610194,-101.9047579,"9","Year2007",31.36362524,67.34,0.909,6.559,385,3.7,443,659.73,0.2,5.1,60,5.8
"3024","NLA06608-0444",34.16578918,-89.91161609,"8","Year2007",0.662718791,3.72,0.005,0.383,42,16.3,1404,92.35,15.9,2.4,6.7,49.1
"3025","NLA06608-0445",40.03999071,-81.01388786,"8","Year2012",12.43495724,3.38,0,0.353,17,10,1020,322.66,41.316932,0,36.309696,14.862518
"3026","NLA06608-0445",40.04075657,-81.01548859,"8","Year2007",12.38177893,3.54,0.005,0.336,15,10,1020,322.66,41.3,0,36.2,14.9
"3027","NLA06608-0447",38.47961378,-82.87603537,"8","Year2007",14.16432904,2.48,0.005,0.079,3,11.9,1075,182.27,89.4,0,1.2,3.4
"3028","NLA06608-0447",38.48626189,-82.87261725,"8","Year2012",14.13565505,2.25,0.02,0.166,22,11.9,1075,182.27,89.548723,0,0.97384,3.507097
"3029","NLA06608-0449",48.13580369,-117.6915241,"6","Year2007",38.24981775,2.81,0.005,0.404,16,7.8,490,619.91,77.3,0.7,0.4,1.2
"3030","NLA06608-0452",39.80684554,-105.0360311,"9","Year2007",1.695570369,5.32,0.005,0.604,37,9.8,410,1590.47,0.4,2.8,0,83.1
"3031","NLA06608-0453",28.57332363,-81.77025392,"8","Year2007",30.36207375,19.64,0.074,1.056,48,21.8,1257,28.99,2.2,9.5,22,37.9
"3032","NLA06608-0454",41.97098891,-71.19898937,"8","Year2007",49.98981051,4.88,0.005,0.367,16,9.7,1194,30.85,32.7,13.2,4.2,43
"3033","NLA06608-0454",41.98955896,-71.20506636,"8","Year2012",50.8464184,3.98,0.003,0.388,14,9.7,1194,30.85,33.243655,13.464193,3.056746,43.667033
"3034","NLA06608-0456",33.06325702,-96.47583806,"9","Year2007",1989.653583,5.11,0.005,0.681,29,17.6,1018,143.86,14.2,0.8,28.4,11.2
"3035","NLA06608-0458",31.16378198,-83.54189637,"8","Year2007",1470.016599,10.56,0.005,0.947,39,19.2,1259,57.42,28.1,13.2,44.6,7.1
"3036","NLA06608-0459",34.22781586,-86.84344912,"8","Year2012",12.29104177,3.38,0,0.389,12,15.1,1473,247.04,32.107807,0.571261,32.957375,18.697817
"3037","NLA06608-0459",34.2269109,-86.84234494,"8","Year2007",12.0252632,3.66,0.005,0.2,8,15.1,1473,247.04,32.2,0.6,34.5,17.8
"3038","NLA06608-0462",46.19906329,-89.29397704,"5","Year2007",19.67049436,2.17,0.005,0.194,3,3.8,838,522.69,59.5,4.4,0,1.8
"3039","NLA06608-0463",42.21176414,-83.52098213,"8","Year2007",2117.272775,6.91,0.005,1.031,82,9.1,801,198.31,20.5,15.6,25.8,31.5
"3040","NLA06608-0467",43.54654689,-89.3528689,"8","Year2012",172.1208114,6.1,NA,0.82,27,7.3,806,237.25,16.459184,12.103356,62.594047,6.232321
"3041","NLA06608-0467",43.54592149,-89.36445641,"8","Year2007",168.9472021,6.22,0.168,0.788,15,7.3,806,237.25,17.1,10.6,61.3,6.4
"3042","NLA06608-0468",39.43240936,-106.6003635,"6","Year2007",13.30346544,1.24,0.042,0.179,8,-0.9,598,3068.4,17.2,3.3,0,0
"3043","NLA06608-0469",41.90973411,-75.33783928,"8","Year2007",5.489898314,2.41,0.005,0.191,11,6.7,1127,413.35,64.3,0.4,28,4.4
"3044","NLA06608-0470",43.62308804,-71.2654292,"5","Year2007",7.903976144,4.15,0.005,0.193,8,6.4,1149,155.18,66.1,5.9,4,2.9
"3045","NLA06608-0471",45.44012115,-97.26227214,"9","Year2012",29.4921,6.32,0.002,0.688,42,5.8,534,564.78,1.187098,1.605176,13.311362,3.341572
"3046","NLA06608-0471",45.44015743,-97.2623188,"9","Year2007",107.094389,7.87,0.005,0.839,24,5.8,534,564.78,0.5,4.8,7.4,2.2
"3047","NLA06608-0472",34.57061143,-96.23835676,"8","Year2007",36.29551652,9.57,0.005,0.803,78,16.3,1047,186,35.7,0,25.5,4.6
"3048","NLA06608-0473",35.51629478,-80.20338458,"8","Year2007",10612.70753,3.09,0.005,0.714,55,15.2,1150,170.71,53.2,0.4,27.1,12.5
"3049","NLA06608-0479",39.92061781,-83.00425479,"8","Year2007",12.01559159,3.08,0.005,0.318,14,10.8,951,209.24,1.3,0,0,94.3
"3050","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3051","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3052","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3053","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3054","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3055","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3056","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3057","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3058","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3059","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3060","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
"3061","NLA06608-0480",37.99433764,-90.54213897,"8","Year2007",4.966602698,2.75,0.005,0.232,4,12.5,1063,239.95,75.6,0.4,1.5,13.4
